Word	Joy	Anger	Sadness	Fear	Disgust
stechen	1.3049999475479126	2.363600015640259	1.605299949645996	2.0971999168395996	1.6223000288009644
steg	2.314300060272217	1.2788000106811523	1.198799967765808	1.2721999883651733	1.2252999544143677
stehen	1.7648999691009521	1.3467999696731567	1.187000036239624	1.283400058746338	1.2798000574111938
stehlen	1.1833000183105469	2.6384999752044678	2.0615999698638916	2.5397000312805176	1.8056999444961548
steif	1.4371000528335571	1.9283000230789185	1.4139000177383423	1.728700041770935	1.5297000408172607
steigen	2.4955999851226807	1.2604000568389893	1.2192000150680542	1.2568000555038452	1.2171000242233276
steigern	2.6008999347686768	1.2998000383377075	1.1979999542236328	1.3276000022888184	1.2063000202178955
steigerung	2.532399892807007	1.3028000593185425	1.190999984741211	1.3281999826431274	1.2094000577926636
steil	1.4919999837875366	1.9493999481201172	1.448199987411499	1.9297000169754028	1.4793000221252441
stein	1.7894999980926514	1.3029999732971191	1.1723999977111816	1.253999948501587	1.263800024986267
stelle	1.669600009918213	1.443600058555603	1.2206000089645386	1.3530999422073364	1.3166999816894531
stellen	1.6035000085830688	1.3967000246047974	1.2022000551223755	1.2783000469207764	1.3142999410629272
stelze	1.7795000076293945	1.5247000455856323	1.2687000036239624	1.4361000061035156	1.3530999422073364
stempel	1.6541999578475952	1.3874000310897827	1.2010999917984009	1.2950999736785889	1.3056000471115112
sterben	1.2587000131607056	2.52839994430542	1.9155999422073364	2.6417999267578125	1.6567000150680542
stereo	2.5237998962402344	1.2950999736785889	1.198199987411499	1.311900019645691	1.2105000019073486
steril	1.5585999488830566	1.5950000286102295	1.263200044631958	1.423699975013733	1.4199999570846558
stern	2.626300096511841	1.2805999517440796	1.2137000560760498	1.295799970626831	1.2067999839782715
steuer	1.3920999765396118	2.019700050354004	1.430400013923645	1.7418999671936035	1.5806000232696533
stich	1.481600046157837	2.0190999507904053	1.4805999994277954	2.0408999919891357	1.4879000186920166
sticheln	1.3920999765396118	2.019700050354004	1.430400013923645	1.7418999671936035	1.5806000232696533
stiefel	2.367799997329712	1.2753000259399414	1.2036999464035034	1.270400047302246	1.222499966621399
stier	1.7518999576568604	1.7259999513626099	1.375	1.8848999738693237	1.3652000427246094
still	2.0780999660491943	1.2295000553131104	1.200600028038025	1.188599944114685	1.2404999732971191
stilvoll	2.9209001064300537	1.295799970626831	1.2168999910354614	1.3561999797821045	1.1974999904632568
stimmung	2.6115000247955322	1.2874000072479248	1.208899974822998	1.305899977684021	1.207200050354004
stinken	1.207900047302246	2.482599973678589	1.8472000360488892	2.233299970626831	1.7160999774932861
stoisch	1.719099998474121	1.4789999723434448	1.2354999780654907	1.3873000144958496	1.330399990081787
stolpern	1.4002000093460083	2.0820000171661377	1.4886000156402588	1.8758000135421753	1.5410000085830688
stolz	2.3447000980377197	1.542199969291687	1.3609000444412231	1.7096999883651733	1.277400016784668
storch	2.283900022506714	1.291700005531311	1.191100001335144	1.2851999998092651	1.2264000177383423
stören	1.2312999963760376	2.4607999324798584	1.69760000705719	2.1082000732421875	1.6835999488830566
