Word	Valence	Arousal	Dominance
gasolinera	4.070000171661377	5.065700054168701	4.670000076293945
gasolinero	4.67579984664917	3.8078999519348145	3.781399965286255
gasta	3.8986001014709473	4.914100170135498	4.6620001792907715
gastar	4.004799842834473	6.293900012969971	5.777299880981445
gastritis	2.1405999660491943	5.686999797821045	5.162799835205078
gastroenteritis	1.9106999635696411	5.475800037384033	4.847700119018555
gastronomía	6.877299785614014	4.315499782562256	4.3958001136779785
gastronómico	6.7895002365112305	5.617800235748291	5.378900051116943
gata	6.292099952697754	4.906799793243408	4.650400161743164
gatillo	3.642400026321411	6.069799900054932	5.524400234222412
gaucho	5.32450008392334	4.276100158691406	4.2453999519348145
gavilán	5.141499996185303	4.007599830627441	4.052000045776367
gay	6.231100082397461	3.928999900817871	3.989000082015991
gazpacho	5.887400150299072	4.171500205993652	3.8849000930786133
géiser	6.108500003814697	5.427199840545654	5.149199962615967
gelatina	5.80109977722168	4.215000152587891	4.130300045013428
gema	5.686399936676025	3.7137999534606934	3.8340001106262207
gemelos	6.0868000984191895	4.490900039672852	4.543099880218506
gemir	6.899400234222412	4.651899814605713	4.4918999671936035
gen	5.747600078582764	4.389200210571289	4.383399963378906
genealogía	5.082200050354004	3.6273000240325928	3.6975998878479004
generación	6.008800029754639	4.716800212860107	4.6305999755859375
generacional	5.017199993133545	4.515699863433838	4.317800045013428
general	4.736299991607666	3.9344000816345215	3.9068000316619873
generalidad	4.950500011444092	3.783400058746338	3.8148999214172363
generalísimo	2.364300012588501	6.196599960327148	5.558899879455566
generalización	3.9495999813079834	5.314700126647949	4.895999908447266
generalizar	3.9256999492645264	5.313000202178955	4.938199996948242
generar	6.097300052642822	4.543300151824951	4.585999965667725
genérico	5.189899921417236	4.1057000160217285	4.093400001525879
generosidad	7.398900032043457	5.678500175476074	5.493199825286865
genética	5.68779993057251	5.065499782562256	4.8628997802734375
genital	5.935200214385986	4.494999885559082	4.311699867248535
genitales	5.02370023727417	4.225800037384033	4.0472002029418945
genocidio	1.374400019645691	7.42549991607666	6.595300197601318
genoma	5.346799850463867	4.089700222015381	4.155300140380859
genovés	5.0524001121521	3.999500036239624	4.017000198364258
gentil	6.322199821472168	4.072400093078613	4.1331000328063965
gentileza	7.009200096130371	5.2153000831604	4.89870023727417
gentilhombre	6.063700199127197	3.7846999168395996	3.8794000148773193
gentilicio	4.787399768829346	4.138899803161621	4.005799770355225
gentío	3.8626999855041504	5.0472002029418945	4.654699802398682
geografía	4.600299835205078	3.82069993019104	3.799499988555908
geográfica	4.874199867248535	3.7460999488830566	3.7634999752044678
geógrafo	5.73360013961792	3.645400047302246	3.782099962234497
geología	4.68120002746582	3.7592999935150146	3.7444000244140625
geológica	5.15880012512207	3.844599962234497	3.9038000106811523
geológicas	5.116700172424316	3.8654000759124756	3.878000020980835
geólogo	5.00629997253418	3.81030011177063	3.856100082397461
geometría	4.359300136566162	4.351200103759766	4.098599910736084
geométrica	4.734099864959717	4.372499942779541	4.179599761962891
georgiano	5.025199890136719	3.657099962234497	3.7118000984191895
geranio	5.819799900054932	3.742000102996826	3.8559999465942383
gerencia	4.501500129699707	4.46750020980835	4.230199813842773
germánico	4.929800033569336	3.6447999477386475	3.6891000270843506
germanio	4.814799785614014	3.6377999782562256	3.6630001068115234
germano	4.944399833679199	4.217899799346924	4.116000175476074
germen	2.3756000995635986	5.620299816131592	4.820400238037109
gerontología	4.892099857330322	3.9839000701904297	3.8819000720977783
gerundio	4.64109992980957	3.983099937438965	3.905400037765503
gesta	4.874899864196777	3.694000005722046	3.7276999950408936
gestación	6.160200119018555	5.251800060272217	4.989299774169922
gestionar	4.874100208282471	3.9000000953674316	3.917099952697754
gesto	6.093299865722656	5.447500228881836	5.127900123596191
gestor	4.672399997711182	4.078199863433838	4.007400035858154
gestora	4.601900100708008	4.75570011138916	4.342299938201904
gigante	6.006499767303467	6.060800075531006	5.540900230407715
gigantesco	5.739500045776367	5.321800231933594	4.981299877166748
gigoló	5.1519999504089355	4.576700210571289	4.136499881744385
gil	4.50629997253418	4.49429988861084	4.2621002197265625
gimnasia	6.554299831390381	5.382699966430664	5.2052998542785645
ginebra	5.662399768829346	4.107600212097168	3.8578999042510986
ginecólogo	4.338900089263916	5.073999881744385	4.612299919128418
gingivitis	2.0708999633789062	5.571300029754639	4.934100151062012
gira	5.8256001472473145	4.51170015335083	4.474400043487549
girar	4.831200122833252	3.9054999351501465	3.9054999351501465
girasol	6.300899982452393	3.9026999473571777	4.084799766540527
gitana	4.041200160980225	5.186600208282471	4.766900062561035
gitano	4.376999855041504	4.970399856567383	4.514400005340576
glaciación	4.591800212860107	4.917500019073486	4.546299934387207
glacial	4.72760009765625	3.7873001098632812	3.79259991645813
gladiolo	5.270999908447266	3.8485000133514404	3.870300054550171
glándula	4.706299781799316	3.956399917602539	3.882499933242798
glaucoma	2.670300006866455	5.740099906921387	5.0833001136779785
global	5.725800037384033	4.0096001625061035	4.079599857330322
globalización	4.702499866485596	4.60230016708374	4.310500144958496
globular	4.853799819946289	3.7330000400543213	3.752000093460083
glorieta	4.553100109100342	4.47599983215332	4.184000015258789
gloriosa	6.7342000007629395	5.071300029754639	4.98769998550415
glorioso	6.707799911499023	5.751500129699707	5.452300071716309
glucosa	5.503600120544434	3.768899917602539	3.878000020980835
glúteo	5.5258002281188965	4.597300052642822	4.3790998458862305
gobernabilidad	3.6568000316619873	5.472899913787842	4.963900089263916
gobernación	3.5413999557495117	5.573800086975098	5.05210018157959
gobernadora	4.499199867248535	5.559199810028076	5.110499858856201
gobernante	3.2425999641418457	4.856100082397461	4.509900093078613
gobernar	3.6698999404907227	5.278800010681152	4.86299991607666
gobierno	2.4865000247955322	5.360099792480469	4.8196001052856445
gol	6.65880012512207	5.961400032043457	5.565899848937988
goleada	5.4274001121521	4.770599842071533	4.5518999099731445
goleador	5.614500045776367	4.647900104522705	4.508800029754639
golf	5.234499931335449	3.9356000423431396	3.946500062942505
golpista	2.705699920654297	5.7378997802734375	5.216800212860107
gonorrea	1.722599983215332	6.3354997634887695	5.518599987030029
gorjear	4.486100196838379	3.9047999382019043	3.7757999897003174
gorrino	4.112599849700928	4.912099838256836	4.37060022354126
gorriona	5.178100109100342	4.293399810791016	4.221700191497803
goteo	3.896199941635132	5.120699882507324	4.757299900054932
gótica	4.724299907684326	4.3165998458862305	4.17519998550415
gótico	4.171999931335449	5.354599952697754	5.0106000900268555
gozo	7.347400188446045	5.454699993133545	5.3358001708984375
grabación	5.873600006103516	4.702600002288818	4.6321001052856445
grabado	5.5457000732421875	3.9804999828338623	4.0802001953125
grabador	4.778200149536133	3.8290998935699463	3.833400011062622
grabar	5.768899917602539	4.856500148773193	4.730500221252441
gracioso	7.480299949645996	5.929299831390381	5.645999908447266
grada	5.122499942779541	4.509699821472168	4.325799942016602
gradiente	4.717800140380859	3.850399971008301	3.8420000076293945
graduación	7.429800033569336	5.853700160980225	5.657800197601318
gradual	5.15369987487793	4.728400230407715	4.507199764251709
graduar	6.543000221252441	4.859099864959717	4.866000175476074
graffiti	4.752500057220459	3.9748001098632812	3.892699956893921
grafía	5.346499919891357	3.724100112915039	3.827699899673462
gráfica	4.812600135803223	3.655900001525879	3.6796000003814697
grafito	4.671500205993652	4.021599769592285	3.9598000049591064
grafo	4.620999813079834	3.9070000648498535	3.8543999195098877
gramática	4.575799942016602	4.3892998695373535	4.158599853515625
gramatical	4.604400157928467	4.037399768829346	3.912600040435791
gramo	4.808199882507324	3.803499937057495	3.8208000659942627
gran	5.513400077819824	4.196100234985352	4.238800048828125
grana	5.079400062561035	4.04580020904541	4.036799907684326
granadina	5.079100131988525	3.8984999656677246	3.9398999214172363
granadino	5.435100078582764	4.510000228881836	4.214799880981445
granate	5.5706000328063965	3.9872000217437744	3.9907000064849854
grande	6.178100109100342	5.2133002281188965	4.992499828338623
grandeza	6.758200168609619	5.3744001388549805	5.248499870300293
grandísimo	5.9217000007629395	4.598400115966797	4.535900115966797
granero	5.014900207519531	3.8643999099731445	3.90310001373291
granito	4.890699863433838	3.728300094604492	3.745800018310547
granizada	5.158899784088135	4.802800178527832	4.576900005340576
granizado	6.345200061798096	4.562900066375732	4.625199794769287
granizar	5.696499824523926	5.113800048828125	4.867499828338623
granizo	4.967700004577637	4.65910005569458	4.430500030517578
grata	6.143499851226807	4.014900207519531	4.125500202178955
gratificante	6.85099983215332	5.452899932861328	5.229700088500977
gratitud	7.2347002029418945	4.577899932861328	4.6921000480651855
grato	6.351600170135498	4.094799995422363	4.195400238037109
gratuidad	6.811299800872803	5.194300174713135	5.109000205993652
gratuita	7.124800205230713	4.753600120544434	4.817200183868408
grava	3.989799976348877	4.784299850463867	4.562900066375732
gravar	5.076000213623047	3.9935998916625977	4.004700183868408
gravedad	3.0000998973846436	5.1315999031066895	4.658400058746338
gravísimo	2.291800022125244	6.348400115966797	5.73769998550415
gravitación	5.9156999588012695	4.344600200653076	4.376399993896484
gravitacional	5.002699851989746	4.19920015335083	4.120200157165527
gravitatorio	4.840700149536133	4.2133002281188965	4.083399772644043
gregoriano	4.719200134277344	3.9124999046325684	3.89490008354187
gremial	4.48360013961792	3.990000009536743	3.921099901199341
gremio	4.449999809265137	4.150100231170654	4.027599811553955
griego	5.991300106048584	3.586199998855591	3.754499912261963
grifo	5.19980001449585	3.7411000728607178	3.8171000480651855
gripe	2.3573999404907227	5.240900039672852	4.608699798583984
gris	4.771100044250488	3.5190000534057617	3.456199884414673
grisáceo	4.481200218200684	3.6387999057769775	3.5227999687194824
grita	4.280200004577637	7.0183000564575195	6.382400035858154
gritar	4.0854997634887695	8.483699798583984	7.0991997718811035
gritería	2.6131999492645264	5.64739990234375	5.094600200653076
gritón	2.3046998977661133	6.238399982452393	5.436200141906738
grosería	2.0732998847961426	5.768099784851074	5.176599979400635
grosor	4.986400127410889	3.61080002784729	3.6565001010894775
grotesco	2.59689998626709	5.294000148773193	4.739799976348877
grúa	4.118100166320801	5.519800186157227	5.0482001304626465
grulla	4.934199810028076	4.4542999267578125	4.27400016784668
gruñido	3.3631999492645264	6.974999904632568	6.16379976272583
gruñir	2.718400001525879	5.374300003051758	4.911200046539307
grupal	5.675099849700928	4.7230000495910645	4.578400135040283
grupo	6.4532999992370605	5.525599956512451	5.246500015258789
gruta	4.605299949645996	4.440499782562256	4.196899890899658
guacamayo	5.084000110626221	3.7945001125335693	3.841900110244751
guagua	5.832099914550781	4.310500144958496	4.2540998458862305
guaraní	5.553699970245361	3.7709999084472656	3.876300096511841
guarda	5.032299995422363	4.630099773406982	4.439700126647949
guardameta	5.066100120544434	3.8847999572753906	3.8910000324249268
guardar	6.250100135803223	4.309599876403809	4.35099983215332
guardiana	5.269499778747559	4.178899765014648	4.183899879455566
guarida	6.0416998863220215	4.508299827575684	4.420499801635742
guarnición	5.524099826812744	4.588399887084961	4.435299873352051
guatemalteco	4.799200057983398	4.338500022888184	4.095099925994873
gubernamental	3.883500099182129	5.166800022125244	4.801300048828125
guepardo	6.089799880981445	6.066400051116943	5.552499771118164
guerrera	5.499100208282471	6.787799835205078	6.220799922943115
guerrilla	2.453399896621704	5.799600124359131	5.3084001541137695
guerrillero	3.0560998916625977	6.402699947357178	5.755899906158447
gueto	2.5390000343322754	5.708799839019775	5.20550012588501
guía	5.700099945068359	4.197400093078613	4.206999778747559
guiar	6.022799968719482	5.071499824523926	4.907599925994873
guindilla	4.631999969482422	4.395699977874756	4.159599781036377
guindo	4.751500129699707	3.7551000118255615	3.7511000633239746
guionista	5.660299777984619	4.865900039672852	4.661300182342529
guipuzcoana	5.157100200653076	3.6140999794006348	3.6995999813079834
guirnalda	6.235899925231934	3.9551000595092773	4.0381999015808105
guisa	5.118000030517578	4.449999809265137	4.319399833679199
guisantes	4.480000019073486	4.111800193786621	3.931999921798706
guiso	5.932000160217285	3.6389999389648438	3.730299949645996
guitarra	6.725599765777588	3.9107000827789307	4.071700096130371
guitarrista	6.990099906921387	4.154399871826172	4.332499980926514
gusto	6.666900157928467	4.554900169372559	4.6153998374938965
gustoso	7.597400188446045	4.900700092315674	4.904399871826172
habas	4.6118998527526855	3.7381999492645264	3.7084999084472656
haber	5.703999996185303	3.7083001136779785	3.8596999645233154
hábil	6.750199794769287	4.038300037384033	4.221700191497803
habilitación	5.749800205230713	5.054299831390381	4.841000080108643
habilitar	5.798799991607666	4.136099815368652	4.251399993896484
habitable	6.685299873352051	4.431700229644775	4.551400184631348
habitaciones	5.315700054168701	3.692500114440918	3.7741000652313232
habitar	5.468800067901611	3.694700002670288	3.8027000427246094
hábitat	6.188700199127197	3.8143999576568604	3.9419000148773193
habitual	4.6031999588012695	3.8766000270843506	3.848299980163574
hablante	5.140200138092041	4.500699996948242	4.335599899291992
hablar	6.5395002365112305	5.660900115966797	5.3394999504089355
hacendado	4.604000091552734	4.229899883270264	4.048299789428711
hacer	6.074999809265137	5.407700061798096	5.082499980926514
halo	5.51039981842041	4.631499767303467	4.508200168609619
halterofilia	3.68179988861084	5.254000186920166	4.691999912261963
hambruna	1.8640999794006348	5.609799861907959	4.849999904632568
haraposo	2.8857998847961426	4.029600143432617	3.842600107192993
harén	2.932800054550171	5.295000076293945	4.815999984741211
harina	5.251500129699707	3.777400016784668	3.8671998977661133
harta	2.225399971008301	5.372799873352051	4.746099948883057
haya	4.859899997711182	3.640700101852417	3.6714999675750732
haz	4.288099765777588	4.612400054931641	4.281799793243408
hazaña	6.092700004577637	4.976099967956543	4.788099765777588
hebra	4.5493998527526855	3.711699962615967	3.6851999759674072
hebreo	5.646100044250488	4.021699905395508	4.125100135803223
hechicera	5.695099830627441	5.325799942016602	5.010799884796143
hechizo	5.719399929046631	5.315899848937988	5.004899978637695
hechura	4.714099884033203	3.7404000759124756	3.7471001148223877
hectárea	5.088399887084961	3.6986000537872314	3.767899990081787
hectolitro	4.716100215911865	3.656399965286255	3.664599895477295
hectómetro	4.715099811553955	4.07889986038208	4.007800102233887
hegemonía	4.075200080871582	5.0106000900268555	4.74970006942749
helada	5.0279998779296875	4.622399806976318	4.45959997177124
helar	3.978800058364868	5.0046000480651855	4.758600234985352
helecho	5.065899848937988	3.782900094985962	3.841099977493286
hélice	4.83489990234375	4.749599933624268	4.5015997886657715
helicóptero	5.427599906921387	4.371200084686279	4.334700107574463
helio	5.673900127410889	3.866499900817871	4.00029993057251
hembra	5.346700191497803	4.097300052642822	4.086900234222412
hemiciclo	4.724699974060059	3.854300022125244	3.854300022125244
hemiplejia	2.5785999298095703	4.41349983215332	4.0131001472473145
hemisferio	5.603300094604492	3.9028000831604004	4.023200035095215
hemoglobina	5.314799785614014	4.062699794769287	4.125999927520752
hemorragia	1.8330999612808228	6.103400230407715	5.244999885559082
hendidura	4.654399871826172	3.7469000816345215	3.739500045776367
hepática	2.921799898147583	4.932799816131592	4.385900020599365
hepatitis	2.191699981689453	5.813300132751465	5.127600193023682
herbácea	5.061999797821045	4.022500038146973	4.0258002281188965
heredad	5.375100135803223	4.82859992980957	4.643199920654297
heredar	6.051300048828125	4.500100135803223	4.395699977874756
heredera	6.244800090789795	4.892199993133545	4.685800075531006
heredero	5.249800205230713	4.94350004196167	4.5665998458862305
hereditario	5.660399913787842	5.583799839019775	5.170100212097168
hereje	3.0130999088287354	5.608099937438965	5.059899806976318
herejía	3.1828999519348145	5.017300128936768	4.667900085449219
herencia	5.160600185394287	3.944700002670288	3.9274001121520996
herida	2.335400104522705	5.504000186920166	4.861499786376953
hermanamiento	5.195000171661377	4.202300071716309	4.1371002197265625
hermanastro	4.8506999015808105	3.7713000774383545	3.7957000732421875
hermandad	6.064499855041504	5.834400177001953	5.3277997970581055
hermanito	7.040900230407715	5.793399810791016	5.542699813842773
hermético	4.713600158691406	4.184199810028076	4.085100173950195
hermetismo	3.424299955368042	4.782199859619141	4.5046000480651855
hermosa	7.440400123596191	5.656300067901611	5.468100070953369
hermosura	7.439700126647949	4.454999923706055	4.622000217437744
hernia	2.638700008392334	5.774700164794922	5.280200004577637
heroica	6.6194000244140625	5.050000190734863	4.950699806213379
herpes	2.0114998817443848	5.765500068664551	5.139400005340576
herradura	5.002299785614014	3.7091000080108643	3.752700090408325
herrerillo	5.013400077819824	4.039100170135498	4.029799938201904
hervidero	4.321499824523926	4.766900062561035	4.368000030517578
heterogeneidad	6.207300186157227	4.610099792480469	4.563499927520752
heterogéneo	5.063799858093262	4.313000202178955	4.1407999992370605
heterosexual	5.82889986038208	4.719600200653076	4.61870002746582
hexagonal	5.063700199127197	3.7167999744415283	3.77239990234375
hiato	4.659200191497803	3.6526999473571777	3.6487998962402344
híbrida	4.912300109863281	3.8111000061035156	3.834199905395508
hibridación	5.572800159454346	4.30810022354126	4.333199977874756
híbrido	4.835999965667725	4.219600200653076	4.068299770355225
hidalgo	5.1041998863220215	3.9990999698638916	4.000400066375732
hidráulica	5.236199855804443	4.225900173187256	4.196100234985352
hídrico	4.710100173950195	3.7262001037597656	3.7263998985290527
hidroeléctrica	5.092199802398682	3.9314000606536865	3.973099946975708
hidrógeno	4.853400230407715	3.5107998847961426	3.551300048828125
hidrográfica	5.6753997802734375	4.063300132751465	4.166200160980225
hidrológico	5.132999897003174	3.879699945449829	3.928999900817871
hiedra	5.341599941253662	4.894000053405762	4.565400123596191
hierba	6.1194000244140625	4.5920000076293945	4.304500102996826
hierbabuena	6.241000175476074	4.713900089263916	4.4878997802734375
hierbas	5.501699924468994	4.427199840545654	4.275700092315674
hígado	3.963599920272827	4.264999866485596	3.8784000873565674
higiene	6.390200138092041	4.791299819946289	4.503399848937988
higiénico	6.499800205230713	5.4222002029418945	5.179299831390381
higo	4.924200057983398	3.674999952316284	3.631999969482422
higuera	5.446199893951416	3.8089001178741455	3.9045000076293945
hijastro	4.901000022888184	3.2599000930786133	3.3401999473571777
hijita	6.521100044250488	4.5457000732421875	4.478400230407715
hijito	6.593299865722656	5.5254998207092285	5.195199966430664
hilado	4.944300174713135	3.841099977493286	3.8554000854492188
hilar	5.335299968719482	3.708899974822998	3.811199903488159
hilera	4.961400032043457	4.125	4.065000057220459
hilo	4.80810022354126	3.607100009918213	3.635499954223633
himno	5.858699798583984	3.674499988555908	3.711400032043457
hincapié	4.729300022125244	5.109000205993652	4.624499797821045
hincar	4.766300201416016	4.712299823760986	4.454100131988525
hincha	3.5678999423980713	5.531499862670898	5.0696001052856445
hinchada	3.890000104904175	5.3678998947143555	4.777400016784668
hinchazón	2.507999897003174	5.523399829864502	4.926199913024902
hindú	4.772299766540527	3.8424999713897705	3.8382999897003174
hinduismo	5.463399887084961	4.787700176239014	4.572500228881836
hipertensión	2.7251999378204346	5.930699825286865	5.395699977874756
hipertexto	3.857599973678589	4.894100189208984	4.519199848175049
hipertiroidismo	3.1510000228881836	4.85699987411499	4.480000019073486
hípica	6.131800174713135	5.105999946594238	4.906899929046631
hipocresía	1.6015000343322754	6.647900104522705	5.9517998695373535
hipócrita	1.8360999822616577	5.920400142669678	5.248899936676025
hipódromo	4.846799850463867	4.097899913787842	3.8582000732421875
hipoteca	2.361999988555908	5.7204999923706055	5.250999927520752
hipotético	4.410999774932861	4.480500221252441	4.281300067901611
hispana	5.110499858856201	3.7808001041412354	3.8385000228881836
hispánica	5.0746002197265625	3.511699914932251	3.5906999111175537
hispanista	4.607800006866455	4.343200206756592	4.13100004196167
hispanoamericana	5.462100028991699	4.189199924468994	4.23390007019043
histeria	2.352400064468384	6.422999858856201	5.820700168609619
histérica	2.676300048828125	6.082600116729736	5.514999866485596
historiador	5.51669979095459	3.7035999298095703	3.8280999660491943
historial	5.133600234985352	3.99780011177063	4.031599998474121
histórico	6.175099849700928	4.677800178527832	4.6570000648498535
historieta	5.403299808502197	4.127799987792969	4.082300186157227
historiografía	4.599299907684326	3.8215999603271484	3.80049991607666
hito	4.81850004196167	3.6445999145507812	3.6717000007629395
hocico	5.446700096130371	3.825700044631958	3.9140000343322754
hockey	5.0507001876831055	4.337200164794922	4.197500228881836
hojalata	4.77269983291626	3.706700086593628	3.720599889755249
holandés	5.719600200653076	4.422299861907959	4.428299903869629
holandesa	5.745500087738037	3.714200019836426	3.85479998588562
holgura	4.766600131988525	4.033199787139893	3.9333999156951904
holocausto	1.3401000499725342	7.221099853515625	6.3125
hombrecillo	5.071100234985352	4.12939977645874	4.066199779510498
hombrecito	5.0482001304626465	4.156400203704834	4.086999893188477
hombro	5.50029993057251	3.5845000743865967	3.7309999465942383
homofobia	1.6174999475479126	6.469299793243408	5.797399997711182
homogeneidad	5.093100070953369	4.601399898529053	4.3730998039245605
homogéneo	4.843599796295166	4.028500080108643	3.98799991607666
homólogo	4.731900215148926	3.7486000061035156	3.7458999156951904
homónimo	4.647900104522705	4.033999919891357	3.94320011138916
homosexual	6.627900123596191	3.9892001152038574	4.115900039672852
homosexualidad	5.772799968719482	3.701200008392334	3.844099998474121
hondura	4.027500152587891	4.839799880981445	4.531700134277344
hondureño	5.398900032043457	3.494800090789795	3.6328999996185303
honestidad	7.16510009765625	5.6280999183654785	5.296000003814697
hongos	2.2214999198913574	5.174099922180176	4.476900100708008
honorable	6.775000095367432	4.235000133514404	4.326099872589111
honorario	5.76669979095459	3.9779000282287598	4.0920000076293945
honorífico	6.719900131225586	5.604300022125244	5.334400177001953
honra	6.187399864196777	4.256499767303467	4.263700008392334
honrar	6.0792999267578125	5.01639986038208	4.868299961090088
honroso	5.925300121307373	4.270100116729736	4.265399932861328
hora	5.000699996948242	3.6984000205993652	3.751699924468994
horaria	5.121600151062012	3.671799898147583	3.7467000484466553
horario	4.3277997970581055	4.414299964904785	4.20959997177124
horchata	6.391900062561035	5.021599769592285	4.5559000968933105
horizontal	5.404099941253662	3.494800090789795	3.6326000690460205
horizonte	5.893899917602539	4.273399829864502	4.355500221252441
hormigón	4.218200206756592	4.463399887084961	4.267000198364258
hormigonera	4.437099933624268	3.9788999557495117	3.86080002784729
hormona	4.7403998374938965	4.702700138092041	4.469299793243408
hormonal	4.411300182342529	4.610899925231934	4.411600112915039
hornero	4.834799766540527	3.7634999752044678	3.78439998626709
horno	5.432600021362305	4.665900230407715	4.517899990081787
horrenda	2.3113999366760254	5.547999858856201	5.0457000732421875
horrible	2.125	6.39109992980957	5.763599872589111
hortalizas	5.406000137329102	4.232399940490723	4.159299850463867
hortensia	6.397299766540527	4.386499881744385	4.38100004196167
horticultura	5.257299900054932	3.6415998935699463	3.743499994277954
hospedaje	6.3821001052856445	4.479000091552734	4.366099834442139
hospitalario	4.963200092315674	4.01200008392334	3.8387999534606934
hospitalidad	6.658100128173828	5.619500160217285	5.348599910736084
hospitalización	2.0499000549316406	5.919400215148926	5.201300144195557
hospitalizado	2.3420000076293945	5.6971001625061035	5.104599952697754
hostal	5.331699848175049	4.188199996948242	4.072999954223633
hostelería	5.602799892425537	4.087900161743164	4.131199836730957
hostelero	5.9405999183654785	4.42609977722168	4.412199974060059
hostia	2.8445000648498535	6.354599952697754	5.6539998054504395
hostigamiento	2.265700101852417	5.790599822998047	5.275300025939941
hostilidad	2.555000066757202	5.343900203704834	4.82420015335083
hotelera	4.840700149536133	4.143400192260742	4.026000022888184
hoy	5.862199783325195	3.618499994277954	3.736799955368042
hoyo	4.283100128173828	5.40880012512207	4.8140997886657715
hoz	4.950099945068359	5.001299858093262	4.6753997802734375
hueca	4.547999858856201	3.6461000442504883	3.630000114440918
huelga	4.327199935913086	5.463200092315674	5.1255998611450195
huella	5.45419979095459	4.227799892425537	4.236599922180176
huerta	6.331099987030029	3.8043999671936035	3.9209001064300537
hueso	4.992400169372559	3.866499900817871	3.816800117492676
huésped	5.633299827575684	4.226600170135498	4.256999969482422
huida	3.5018999576568604	5.182600021362305	4.648099899291992
huir	2.8973000049591064	5.8694000244140625	5.381100177764893
hulla	4.046500205993652	3.464200019836426	3.3928000926971436
humana	6.229899883270264	4.733699798583984	4.66349983215332
humanidades	5.486800193786621	4.749899864196777	4.521100044250488
humanista	5.964700222015381	4.77269983291626	4.666999816894531
humanitaria	6.653800010681152	3.9275999069213867	4.0843000411987305
humareda	3.414099931716919	5.242199897766113	4.71019983291626
humeante	4.317699909210205	4.434899806976318	4.103799819946289
humedad	3.6533000469207764	5.092100143432617	4.527699947357178
húmero	4.574999809265137	3.806299924850464	3.766700029373169
humillado	1.580399990081787	6.326700210571289	5.493000030517578
humillante	1.8493000268936157	6.302199840545654	5.681300163269043
humo	3.7988998889923096	5.613800048828125	5.102700233459473
humorista	7.039700031280518	4.5995001792907715	4.665900230407715
humorístico	7.444699764251709	5.864200115203857	5.632999897003174
hundimiento	2.3066000938415527	5.830900192260742	5.237199783325195
hundir	2.467400074005127	5.979100227355957	5.381899833679199
húngara	5.024400234222412	4.5680999755859375	4.350100040435791
húngaro	5.176300048828125	3.7636001110076904	3.8276000022888184
hurón	5.207300186157227	4.6072998046875	4.302299976348877
hurtar	1.962499976158142	6.522500038146973	5.925300121307373
hurto	1.948199987411499	6.6020002365112305	6.021399974822998
huso	4.602200031280518	3.611299991607666	3.6048998832702637
ibérica	6.30810022354126	3.8236000537872314	3.959199905395508
iberoamericano	5.355199813842773	3.751499891281128	3.857300043106079
iceberg	5.658100128173828	4.604499816894531	4.514500141143799
icono	5.305200099945068	3.6238999366760254	3.734499931335449
iconografía	4.902100086212158	4.559599876403809	4.307400226593018
ida	5.709099769592285	4.5218000411987305	4.48330020904541
idealista	6.264200210571289	5.432499885559082	5.128200054168701
idear	6.167699813842773	4.285200119018555	4.384699821472168
ideario	5.385200023651123	3.9863998889923096	4.06879997253418
ídem	6.285999774932861	4.284299850463867	4.387400150299072
idéntico	4.935200214385986	4.672900199890137	4.45419979095459
identificable	5.31790018081665	4.527500152587891	4.352200031280518
identificación	5.498199939727783	3.670300006866455	3.784600019454956
identificar	5.44189977645874	4.482399940490723	4.404399871826172
ideología	5.3805999755859375	5.533199787139893	5.136099815368652
ideológica	4.6097002029418945	4.367300033569336	4.175600051879883
ideólogo	4.974400043487549	4.512899875640869	4.337399959564209
idilio	5.453400135040283	4.85099983215332	4.621600151062012
idioma	6.073200225830078	5.296599864959717	5.026899814605713
idiosincrasia	4.807600021362305	4.257599830627441	4.1381001472473145
idolatría	4.454400062561035	6.281700134277344	5.573299884796143
idoneidad	6.12470006942749	4.151400089263916	4.214399814605713
idóneo	6.702300071716309	5.1519999504089355	5.043099880218506
iglú	5.380300045013428	3.908099889755249	4.003699779510498
ignorante	2.404099941253662	5.219299793243408	4.744699954986572
ignorar	2.64490008354187	6.02400016784668	5.42110013961792
iguala	4.705100059509277	3.8118999004364014	3.7922000885009766
igualdad	7.793000221252441	4.742700099945068	4.861499786376953
igualitario	6.69789981842041	4.980800151824951	4.923999786376953
ilegalidad	3.1177000999450684	6.833899974822998	5.945799827575684
ilegalización	3.1512999534606934	5.63670015335083	5.146999835968018
ilegalizada	2.8603999614715576	5.942299842834473	5.395299911499023
ilegalizar	2.5810000896453857	5.7164998054504395	5.206099987030029
ilegítimo	3.064300060272217	5.060299873352051	4.615799903869629
ileso	6.18720006942749	4.151100158691406	4.182300090789795
ilícito	3.5596001148223877	5.321700096130371	4.9440999031066895
iluminación	6.927199840545654	5.85890007019043	5.573500156402588
iluminar	6.813899993896484	5.513800144195557	5.292500019073486
ilusorio	5.457200050354004	4.8404998779296875	4.654099941253662
ilustración	6.589099884033203	3.94569993019104	4.108099937438965
ilustrador	5.809000015258789	3.987600088119507	4.123700141906738
ilustrar	5.910900115966797	4.239799976348877	4.3130998611450195
ilustre	5.363500118255615	4.295400142669678	4.2505998611450195
imaginable	6.184899806976318	4.6265997886657715	4.612400054931641
imaginario	6.705599784851074	5.518899917602539	5.30019998550415
imaginativa	6.503699779510498	4.048900127410889	4.207300186157227
imaginería	6.1244001388549805	5.036099910736084	4.901599884033203
imbécil	2.4798998832702637	5.720300197601318	4.915800094604492
