Word	Joy	Anger	Sadness	Fear	Disgust
pomba	1.9150999784469604	1.673699975013733	1.5010000467300415	1.7552000284194946	1.5262999534606934
sinistro	1.2228000164031982	2.9900999069213867	2.6621999740600586	3.1621999740600586	2.3427999019622803
manequim	1.9687000513076782	1.6470999717712402	1.4843000173568726	1.7288000583648682	1.5073000192642212
lixeira	1.1239999532699585	2.9549999237060547	2.705699920654297	3.018699884414673	2.4114999771118164
fácil	2.6054000854492188	1.441100001335144	1.4106999635696411	1.5223000049591064	1.374899983406067
êxtase	3.3977999687194824	1.6959999799728394	1.5906000137329102	1.9675999879837036	1.489300012588501
ovo	1.7731000185012817	1.5938999652862549	1.4400999546051025	1.6342999935150146	1.482699990272522
cotovelo	1.6468000411987305	1.7280999422073364	1.541100025177002	1.7788000106811523	1.5814000368118286
elevador	1.825600028038025	1.6500999927520752	1.4812999963760376	1.7130999565124512	1.5154999494552612
acontecimento	2.1998000144958496	1.8355000019073486	1.6253000497817993	1.9960999488830566	1.6153000593185425
malévolo	1.0908000469207764	2.984100103378296	2.800299882888794	3.002500057220459	2.4823999404907227
tecido	1.8472000360488892	1.794100046157837	1.590000033378601	1.8946000337600708	1.6097999811172485
queda	1.2645000219345093	3.0241000652313232	2.6812000274658203	3.236599922180176	2.3375000953674316
falso	1.1796000003814697	3.017899990081787	2.7421998977661133	3.1640000343322754	2.4012999534606934
famoso	2.6038999557495117	1.61489999294281	1.4886000156402588	1.7702000141143799	1.4608999490737915
fantasia	3.1991000175476074	1.5364999771118164	1.5046000480651855	1.717900037765503	1.4156999588012695
culpa	1.1349999904632568	3.0536999702453613	2.7497000694274902	3.206399917602539	2.403899908065796
favor	1.9021999835968018	1.6282000541687012	1.4686000347137451	1.6956000328063965	1.4983999729156494
festivo	3.6974000930786133	1.6776000261306763	1.6059000492095947	1.9731999635696411	1.4757000207901
febre	1.114300012588501	2.9916999340057373	2.776400089263916	3.0589001178741455	2.4512999057769775
luta	1.5551999807357788	2.6686999797821045	2.289900064468384	2.930999994277954	2.115000009536743
dedo	1.7436000108718872	1.6452000141143799	1.4765000343322754	1.695099949836731	1.5176000595092773
bandeira	1.8769999742507935	1.7798999547958374	1.5791000127792358	1.8825000524520874	1.5980000495910645
namoriscar	3.633500099182129	1.57669997215271	1.5609999895095825	1.8193999528884888	1.4306999444961548
inundação	1.1514999866485596	3.0058999061584473	2.753000020980835	3.1245999336242676	2.418600082397461
espuma	2.2483999729156494	1.4738999605178833	1.3904000520706177	1.5334999561309814	1.3942999839782715
pé	1.7007999420166016	1.6792999505996704	1.5023000240325928	1.7301000356674194	1.5435999631881714
gélido	1.3000999689102173	2.559000015258789	2.2376999855041504	2.5850000381469727	2.1308000087738037
diversão	3.9523000717163086	1.6087000370025635	1.6031999588012695	1.8976999521255493	1.4427000284194946
jogo	2.6184000968933105	1.6181000471115112	1.4914000034332275	1.7761000394821167	1.4622999429702759
jardim	2.8828001022338867	1.4333000183105469	1.4351999759674072	1.538100004196167	1.3694000244140625
vestuário	2.1826000213623047	1.5281000137329102	1.4148999452590942	1.601099967956543	1.4256999492645264
género	1.8452999591827393	1.6395000219345093	1.4745999574661255	1.7023999691009521	1.5081000328063965
germes	1.2374999523162842	2.5325000286102295	2.2609000205993652	2.4430999755859375	2.1602001190185547
vidro	1.757699966430664	1.7106000185012817	1.5262000560760498	1.7782000303268433	1.5602999925613403
bom	3.2093000411987305	1.4944000244140625	1.4924999475479126	1.656000018119812	1.3978999853134155
bisbilhotice	1.3982000350952148	2.4725000858306885	2.1361000537872314	2.565200090408325	2.0529000759124756
relva	2.239799976348877	1.4466999769210815	1.375599980354309	1.4947999715805054	1.3791999816894531
avareza	1.2074999809265137	2.7411999702453613	2.429800033569336	2.757200002670288	2.260200023651123
cumprimentar	2.7295000553131104	1.4914000034332275	1.4430999755859375	1.6057000160217285	1.398900032043457
granada	1.169700026512146	3.01419997215271	2.745699882507324	3.1507999897003174	2.407399892807007
sebo	1.2418999671936035	2.43969988822937	2.214600086212158	2.325000047683716	2.1189000606536865
sorriso	3.756500005722046	1.4818999767303467	1.5439000129699707	1.6899000406265259	1.3901000022888184
queixa	1.1898000240325928	2.80430006980896	2.4832000732421875	2.8678998947143555	2.2795000076293945
hábito	1.6813000440597534	1.569200038909912	1.4189000129699707	1.5887999534606934	1.4711999893188477
gancho	1.69159996509552	1.8075000047683716	1.6019999980926514	1.882699966430664	1.631700038909912
hambúrger	2.140700101852417	1.5785000324249268	1.4431999921798706	1.6634999513626099	1.4565999507904053
mão	2.22379994392395	1.4891999959945679	1.3956999778747559	1.5521999597549438	1.402899980545044
desvantagem	1.3372000455856323	2.6082000732421875	2.263000011444092	2.716599941253662	2.1298000812530518
casual	1.770400047302246	1.6711000204086304	1.49590003490448	1.731600046157837	1.5326999425888062
difícil	1.4348000288009644	2.685699939727783	2.315700054168701	2.8933000564575195	2.1440999507904053
adversidades	1.3978999853134155	2.6791000366210938	2.314300060272217	2.863300085067749	2.148200035095215
chapéu	1.9545999765396118	1.4924999475479126	1.3818000555038452	1.5241999626159668	1.4134000539779663
feno	1.5637999773025513	1.8573999404907227	1.6450999975204468	1.9081000089645386	1.6792000532150269
farolim	1.6024999618530273	1.8034000396728516	1.6008000373840332	1.858199954032898	1.6371999979019165
curar	3.2513999938964844	1.5331000089645386	1.5088000297546387	1.7177000045776367	1.4140000343322754
coração	2.902100086212158	1.5372999906539917	1.4749000072479248	1.690500020980835	1.4175000190734863
inferno	1.2106000185012817	2.922800064086914	2.5868000984191895	3.0669000148773193	2.3089001178741455
heroína	1.636299967765808	2.3633999824523926	2.024199962615967	2.5423998832702637	1.9574999809265137
dificultar	1.3027000427246094	2.738300085067749	2.3803000450134277	2.881700038909912	2.1974000930786133
feriado	3.265899896621704	1.4722000360488892	1.4911999702453613	1.628499984741211	1.388200044631958
mel	2.3785998821258545	1.5169999599456787	1.4198999404907227	1.6092000007629395	1.4133000373840332
prostituta	1.3686000108718872	2.4105000495910645	2.1008999347686768	2.433500051498413	2.0439999103546143
esperança	3.1217000484466553	1.4381999969482422	1.4617999792099	1.5679999589920044	1.371000051498413
hotel	2.243499994277954	1.4811999797821045	1.3931000232696533	1.5434000492095947	1.3981000185012817
humano	2.864500045776367	1.4911999702453613	1.4566999673843384	1.6181999444961548	1.3981000185012817
humilhar	1.0742000341415405	3.130199909210205	2.800800085067749	3.2827000617980957	2.4374001026153564
furacão	1.4436999559402466	2.7932000160217285	2.3991000652313232	3.03439998626709	2.17549991607666
geleira	1.8216999769210815	1.5098999738693237	1.3847999572753906	1.5307999849319458	1.4278000593185425
ideia	3.061800003051758	1.5475000143051147	1.4940999746322632	1.7210999727249146	1.4210000038146973
identidade	2.586400032043457	1.5103000402450562	1.4354000091552734	1.6198999881744385	1.4079999923706055
ídolo	2.4021999835968018	1.5680999755859375	1.4495999813079834	1.6826000213623047	1.440600037574768
ignorância	1.052299976348877	2.905900001525879	2.8048999309539795	2.821000099182129	2.490999937057495
doença	1.1341999769210815	3.0100998878479004	2.7558000087738037	3.1201999187469482	2.4247000217437744
imaginar	3.5127999782562256	1.5627000331878662	1.5443999767303467	1.7868000268936157	1.4253000020980835
imaturo	1.2228000164031982	2.928299903869629	2.5880000591278076	3.083400011062622	2.3057000637054443
imoral	1.1780999898910522	2.9014999866485596	2.5766000747680664	3.0139999389648438	2.314300060272217
afectar	1.3377000093460083	2.649399995803833	2.2981998920440674	2.7774999141693115	2.148400068283081
incentivo	2.8122000694274902	1.5441999435424805	1.469099998474121	1.6916999816894531	1.4213999509811401
indiferente	1.4521000385284424	2.157599925994873	1.902999997138977	2.1756999492645264	1.8976000547409058
